id,value
Nepal.PN5.Rupandehi.Kanchan RM,1.5.11.8
Nepal.PN5.Rupandehi.Kanchan RM.Ward_1,1.5.11.8.1
Nepal.PN5.Rupandehi.Kanchan RM.Ward_2,1.5.11.8.2
Nepal.PN5.Rupandehi.Kanchan RM.Ward_3,1.5.11.8.3
Nepal.PN5.Rupandehi.Kanchan RM.Ward_4,1.5.11.8.4
Nepal.PN5.Rupandehi.Kanchan RM.Ward_5,1.5.11.8.5
Nepal.PN5.Rupandehi.Kotahi Mai RM,1.5.11.9
Nepal.PN5.Rupandehi.Kotahi Mai RM.Ward_1,1.5.11.9.1
Nepal.PN5.Rupandehi.Kotahi Mai RM.Ward_2,1.5.11.9.2
Nepal.PN5.Rupandehi.Kotahi Mai RM.Ward_3,1.5.11.9.3
Nepal.PN5.Rupandehi.Kotahi Mai RM.Ward_4,1.5.11.9.4
Nepal.PN5.Rupandehi.Kotahi Mai RM.Ward_5,1.5.11.9.5
Nepal.PN5.Rupandehi.Marchawari RM,1.5.11.10
Nepal.PN5.Rupandehi.Marchawari RM.Ward_1,1.5.11.10.1
Nepal.PN5.Rupandehi.Marchawari RM.Ward_2,1.5.11.10.2
Nepal.PN5.Rupandehi.Marchawari RM.Ward_3,1.5.11.10.3
Nepal.PN5.Rupandehi.Marchawari RM.Ward_4,1.5.11.10.4
Nepal.PN5.Rupandehi.Marchawari RM.Ward_5,1.5.11.10.5
Nepal.PN5.Rupandehi.Mayadevi RM,1.5.11.11
Nepal.PN5.Rupandehi.Mayadevi RM.Ward_1,1.5.11.11.1
Nepal.PN5.Rupandehi.Mayadevi RM.Ward_2,1.5.11.11.2
Nepal.PN5.Rupandehi.Mayadevi RM.Ward_3,1.5.11.11.3
Nepal.PN5.Rupandehi.Mayadevi RM.Ward_4,1.5.11.11.4
Nepal.PN5.Rupandehi.Mayadevi RM.Ward_5,1.5.11.11.5
Nepal.PN5.Rupandehi.Om Satiya RM,1.5.11.12
Nepal.PN5.Rupandehi.Om Satiya RM.Ward_1,1.5.11.12.1
Nepal.PN5.Rupandehi.Om Satiya RM.Ward_2,1.5.11.12.2
Nepal.PN5.Rupandehi.Om Satiya RM.Ward_3,1.5.11.12.3
Nepal.PN5.Rupandehi.Om Satiya RM.Ward_4,1.5.11.12.4
Nepal.PN5.Rupandehi.Om Satiya RM.Ward_5,1.5.11.12.5
Nepal.PN5.Rupandehi.Rohini RM,1.5.11.13
Nepal.PN5.Rupandehi.Rohini RM.Ward_1,1.5.11.13.1
Nepal.PN5.Rupandehi.Rohini RM.Ward_2,1.5.11.13.2
Nepal.PN5.Rupandehi.Rohini RM.Ward_3,1.5.11.13.3
Nepal.PN5.Rupandehi.Rohini RM.Ward_4,1.5.11.13.4
Nepal.PN5.Rupandehi.Rohini RM.Ward_5,1.5.11.13.5
Nepal.PN5.Rupandehi.Sammarai Mai RM,1.5.11.14
Nepal.PN5.Rupandehi.Sammarai Mai RM.Ward_1,1.5.11.14.1
Nepal.PN5.Rupandehi.Sammarai Mai RM.Ward_2,1.5.11.14.2
Nepal.PN5.Rupandehi.Sammarai Mai RM.Ward_3,1.5.11.14.3
Nepal.PN5.Rupandehi.Sammarai Mai RM.Ward_4,1.5.11.14.4
Nepal.PN5.Rupandehi.Sammarai Mai RM.Ward_5,1.5.11.14.5
Nepal.PN5.Rupandehi.Siyari RM,1.5.11.15
Nepal.PN5.Rupandehi.Siyari RM.Ward_1,1.5.11.15.1
Nepal.PN5.Rupandehi.Siyari RM.Ward_2,1.5.11.15.2
Nepal.PN5.Rupandehi.Siyari RM.Ward_3,1.5.11.15.3
Nepal.PN5.Rupandehi.Siyari RM.Ward_4,1.5.11.15.4
Nepal.PN5.Rupandehi.Siyari RM.Ward_5,1.5.11.15.5
Nepal.PN5.Rupandehi.Suddodhana RM,1.5.11.16
Nepal.PN5.Rupandehi.Suddodhana RM.Ward_1,1.5.11.16.1
Nepal.PN5.Rupandehi.Suddodhana RM.Ward_2,1.5.11.16.2
Nepal.PN5.Rupandehi.Suddodhana RM.Ward_3,1.5.11.16.3
Nepal.PN5.Rupandehi.Suddodhana RM.Ward_4,1.5.11.16.4
Nepal.PN5.Rupandehi.Suddodhana RM.Ward_5,1.5.11.16.5
Nepal.PN6,1.6
Nepal.PN6.Dailekh,1.6.1
Nepal.PN6.Dailekh.Narayan MCP,1.6.1.1
Nepal.PN6.Dailekh.Narayan MCP.Ward_1,1.6.1.1.1
Nepal.PN6.Dailekh.Narayan MCP.Ward_2,1.6.1.1.2
Nepal.PN6.Dailekh.Narayan MCP.Ward_3,1.6.1.1.3
Nepal.PN6.Dailekh.Narayan MCP.Ward_4,1.6.1.1.4
Nepal.PN6.Dailekh.Narayan MCP.Ward_5,1.6.1.1.5
Nepal.PN6.Dailekh.Narayan MCP.Ward_6,1.6.1.1.6
Nepal.PN6.Dailekh.Dullu MCP,1.6.1.2
Nepal.PN6.Dailekh.Dullu MCP.Ward_1,1.6.1.2.1
Nepal.PN6.Dailekh.Dullu MCP.Ward_2,1.6.1.2.2
Nepal.PN6.Dailekh.Dullu MCP.Ward_3,1.6.1.2.3
Nepal.PN6.Dailekh.Dullu MCP.Ward_4,1.6.1.2.4
Nepal.PN6.Dailekh.Dullu MCP.Ward_5,1.6.1.2.5
Nepal.PN6.Dailekh.Dullu MCP.Ward_6,1.6.1.2.6
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM,1.6.1.3
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM.Ward_1,1.6.1.3.1
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM.Ward_2,1.6.1.3.2
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM.Ward_3,1.6.1.3.3
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM.Ward_4,1.6.1.3.4
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM.Ward_5,1.6.1.3.5
Nepal.PN6.Dailekh.Chamunda Bindrasaini RM.Ward_6,1.6.1.3.6
Nepal.PN6.Dailekh.Aathabis MCP,1.6.1.4
Nepal.PN6.Dailekh.Aathabis MCP.Ward_1,1.6.1.4.1
Nepal.PN6.Dailekh.Aathabis MCP.Ward_2,1.6.1.4.2
Nepal.PN6.Dailekh.Aathabis MCP.Ward_3,1.6.1.4.3
Nepal.PN6.Dailekh.Aathabis MCP.Ward_4,1.6.1.4.4
Nepal.PN6.Dailekh.Aathabis MCP.Ward_5,1.6.1.4.5
Nepal.PN6.Dailekh.Aathabis MCP.Ward_6,1.6.1.4.6
Nepal.PN6.Dailekh.Bhagawati Mai RM,1.6.1.5
Nepal.PN6.Dailekh.Bhagawati Mai RM.Ward_1,1.6.1.5.1
Nepal.PN6.Dailekh.Bhagawati Mai RM.Ward_2,1.6.1.5.2
Nepal.PN6.Dailekh.Bhagawati Mai RM.Ward_3,1.6.1.5.3
Nepal.PN6.Dailekh.Bhagawati Mai RM.Ward_4,1.6.1.5.4
Nepal.PN6.Dailekh.Bhagawati Mai RM.Ward_5,1.6.1.5.5
Nepal.PN6.Dailekh.Bhagawati Mai RM.Ward_6,1.6.1.5.6
Nepal.PN6.Dailekh.Gurans RM,1.6.1.6
Nepal.PN6.Dailekh.Gurans RM.Ward_1,1.6.1.6.1
Nepal.PN6.Dailekh.Gurans RM.Ward_2,1.6.1.6.2
Nepal.PN6.Dailekh.Gurans RM.Ward_3,1.6.1.6.3
Nepal.PN6.Dailekh.Gurans RM.Ward_4,1.6.1.6.4
Nepal.PN6.Dailekh.Gurans RM.Ward_5,1.6.1.6.5
Nepal.PN6.Dailekh.Gurans RM.Ward_6,1.6.1.6.6
Nepal.PN6.Dailekh.Dungeshwor RM,1.6.1.7
Nepal.PN6.Dailekh.Dungeshwor RM.Ward_1,1.6.1.7.1
Nepal.PN6.Dailekh.Dungeshwor RM.Ward_2,1.6.1.7.2
Nepal.PN6.Dailekh.Dungeshwor RM.Ward_3,1.6.1.7.3
Nepal.PN6.Dailekh.Dungeshwor RM.Ward_4,1.6.1.7.4
Nepal.PN6.Dailekh.Dungeshwor RM.Ward_5,1.6.1.7.5
Nepal.PN6.Dailekh.Dungeshwor RM.Ward_6,1.6.1.7.6
Nepal.PN6.Dailekh.Naumule RM,1.6.1.8
Nepal.PN6.Dailekh.Naumule RM.Ward_1,1.6.1.8.1
Nepal.PN6.Dailekh.Naumule RM.Ward_2,1.6.1.8.2
Nepal.PN6.Dailekh.Naumule RM.Ward_3,1.6.1.8.3
Nepal.PN6.Dailekh.Naumule RM.Ward_4,1.6.1.8.4
Nepal.PN6.Dailekh.Naumule RM.Ward_5,1.6.1.8.5
Nepal.PN6.Dailekh.Naumule RM.Ward_6,1.6.1.8.6
Nepal.PN6.Dailekh.Mahabu RM,1.6.1.9
Nepal.PN6.Dailekh.Mahabu RM.Ward_1,1.6.1.9.1
Nepal.PN6.Dailekh.Mahabu RM.Ward_2,1.6.1.9.2
Nepal.PN6.Dailekh.Mahabu RM.Ward_3,1.6.1.9.3
Nepal.PN6.Dailekh.Mahabu RM.Ward_4,1.6.1.9.4
Nepal.PN6.Dailekh.Mahabu RM.Ward_5,1.6.1.9.5
Nepal.PN6.Dailekh.Mahabu RM.Ward_6,1.6.1.9.6
Nepal.PN6.Dailekh.Bairavi RM,1.6.1.10
Nepal.PN6.Dailekh.Bairavi RM.Ward_1,1.6.1.10.1
Nepal.PN6.Dailekh.Bairavi RM.Ward_2,1.6.1.10.2
Nepal.PN6.Dailekh.Bairavi RM.Ward_3,1.6.1.10.3
Nepal.PN6.Dailekh.Bairavi RM.Ward_4,1.6.1.10.4
Nepal.PN6.Dailekh.Bairavi RM.Ward_5,1.6.1.10.5
Nepal.PN6.Dailekh.Bairavi RM.Ward_6,1.6.1.10.6
Nepal.PN6.Dailekh.Thantikandh RM,1.6.1.11
Nepal.PN6.Dailekh.Thantikandh RM.Ward_1,1.6.1.11.1
Nepal.PN6.Dailekh.Thantikandh RM.Ward_2,1.6.1.11.2
Nepal.PN6.Dailekh.Thantikandh RM.Ward_3,1.6.1.11.3
Nepal.PN6.Dailekh.Thantikandh RM.Ward_4,1.6.1.11.4
Nepal.PN6.Dailekh.Thantikandh RM.Ward_5,1.6.1.11.5
Nepal.PN6.Dailekh.Thantikandh RM.Ward_6,1.6.1.11.6
Nepal.PN6.Dolpa,1.6.2
Nepal.PN6.Dolpa.Thuli Bheri MCP,1.6.2.1
Nepal.PN6.Dolpa.Thuli Bheri MCP.Ward_1,1.6.2.1.1
Nepal.PN6.Dolpa.Thuli Bheri MCP.Ward_2,1.6.2.1.2
Nepal.PN6.Dolpa.Thuli Bheri MCP.Ward_3,1.6.2.1.3
Nepal.PN6.Dolpa.Thuli Bheri MCP.Ward_4,1.6.2.1.4
Nepal.PN6.Dolpa.Thuli Bheri MCP.Ward_5,1.6.2.1.5
Nepal.PN6.Dolpa.Thuli Bheri MCP.Ward_6,1.6.2.1.6
Nepal.PN6.Dolpa.Tripur Sundari MCP,1.6.2.2
Nepal.PN6.Dolpa.Tripur Sundari MCP.Ward_1,1.6.2.2.1
Nepal.PN6.Dolpa.Tripur Sundari MCP.Ward_2,1.6.2.2.2
Nepal.PN6.Dolpa.Tripur Sundari MCP.Ward_3,1.6.2.2.3
Nepal.PN6.Dolpa.Tripur Sundari MCP.Ward_4,1.6.2.2.4
Nepal.PN6.Dolpa.Tripur Sundari MCP.Ward_5,1.6.2.2.5
Nepal.PN6.Dolpa.Tripur Sundari MCP.Ward_6,1.6.2.2.6
Nepal.PN6.Dolpa.Dolpo Buddha RM,1.6.2.3
Nepal.PN6.Dolpa.Dolpo Buddha RM.Ward_1,1.6.2.3.1
Nepal.PN6.Dolpa.Dolpo Buddha RM.Ward_2,1.6.2.3.2
Nepal.PN6.Dolpa.Dolpo Buddha RM.Ward_3,1.6.2.3.3
Nepal.PN6.Dolpa.Dolpo Buddha RM.Ward_4,1.6.2.3.4
Nepal.PN6.Dolpa.Dolpo Buddha RM.Ward_5,1.6.2.3.5
Nepal.PN6.Dolpa.Dolpo Buddha RM.Ward_6,1.6.2.3.6
Nepal.PN6.Dolpa.She-Phoksundo RM,1.6.2.4
Nepal.PN6.Dolpa.She-Phoksundo RM.Ward_1,1.6.2.4.1
Nepal.PN6.Dolpa.She-Phoksundo RM.Ward_2,1.6.2.4.2
Nepal.PN6.Dolpa.She-Phoksundo RM.Ward_3,1.6.2.4.3
Nepal.PN6.Dolpa.She-Phoksundo RM.Ward_4,1.6.2.4.4
Nepal.PN6.Dolpa.She-Phoksundo RM.Ward_5,1.6.2.4.5
Nepal.PN6.Dolpa.She-Phoksundo RM.Ward_6,1.6.2.4.6
Nepal.PN6.Dolpa.Jagadulla RM,1.6.2.5
Nepal.PN6.Dolpa.Jagadulla RM.Ward_1,1.6.2.5.1
Nepal.PN6.Dolpa.Jagadulla RM.Ward_2,1.6.2.5.2
Nepal.PN6.Dolpa.Jagadulla RM.Ward_3,1.6.2.5.3
Nepal.PN6.Dolpa.Jagadulla RM.Ward_4,1.6.2.5.4
Nepal.PN6.Dolpa.Jagadulla RM.Ward_5,1.6.2.5.5
Nepal.PN6.Dolpa.Jagadulla RM.Ward_6,1.6.2.5.6
Nepal.PN6.Dolpa.Mudke CHula Gaun RM,1.6.2.6
Nepal.PN6.Dolpa.Mudke CHula Gaun RM.Ward_1,1.6.2.6.1
Nepal.PN6.Dolpa.Mudke CHula Gaun RM.Ward_2,1.6.2.6.2
Nepal.PN6.Dolpa.Mudke CHula Gaun RM.Ward_3,1.6.2.6.3
Nepal.PN6.Dolpa.Mudke CHula Gaun RM.Ward_4,1.6.2.6.4
Nepal.PN6.Dolpa.Mudke CHula Gaun RM.Ward_5,1.6.2.6.5
Nepal.PN6.Dolpa.Mudke CHula Gaun RM.Ward_6,1.6.2.6.6
Nepal.PN6.Dolpa.Kaieke RM,1.6.2.7
Nepal.PN6.Dolpa.Kaieke RM.Ward_1,1.6.2.7.1
Nepal.PN6.Dolpa.Kaieke RM.Ward_2,1.6.2.7.2
Nepal.PN6.Dolpa.Kaieke RM.Ward_3,1.6.2.7.3
Nepal.PN6.Dolpa.Kaieke RM.Ward_4,1.6.2.7.4
Nepal.PN6.Dolpa.Kaieke RM.Ward_5,1.6.2.7.5
Nepal.PN6.Dolpa.Kaieke RM.Ward_6,1.6.2.7.6
Nepal.PN6.Dolpa.Chharka Tongsong RM,1.6.2.8
Nepal.PN6.Dolpa.Chharka Tongsong RM.Ward_1,1.6.2.8.1
Nepal.PN6.Dolpa.Chharka Tongsong RM.Ward_2,1.6.2.8.2
Nepal.PN6.Dolpa.Chharka Tongsong RM.Ward_3,1.6.2.8.3
Nepal.PN6.Dolpa.Chharka Tongsong RM.Ward_4,1.6.2.8.4
Nepal.PN6.Dolpa.Chharka Tongsong RM.Ward_5,1.6.2.8.5
Nepal.PN6.Dolpa.Chharka Tongsong RM.Ward_6,1.6.2.8.6
Nepal.PN6.Humla,1.6.3
Nepal.PN6.Humla.Simkot RM,1.6.3.1
Nepal.PN6.Humla.Simkot RM.Ward_1,1.6.3.1.1
Nepal.PN6.Humla.Simkot RM.Ward_2,1.6.3.1.2
Nepal.PN6.Humla.Simkot RM.Ward_3,1.6.3.1.3
Nepal.PN6.Humla.Simkot RM.Ward_4,1.6.3.1.4
Nepal.PN6.Humla.Simkot RM.Ward_5,1.6.3.1.5
Nepal.PN6.Humla.Namkha RM,1.6.3.2
Nepal.PN6.Humla.Namkha RM.Ward_1,1.6.3.2.1
Nepal.PN6.Humla.Namkha RM.Ward_2,1.6.3.2.2
Nepal.PN6.Humla.Namkha RM.Ward_3,1.6.3.2.3
Nepal.PN6.Humla.Namkha RM.Ward_4,1.6.3.2.4
Nepal.PN6.Humla.Namkha RM.Ward_5,1.6.3.2.5
Nepal.PN6.Humla.Kharpu Nath,1.6.3.3
Nepal.PN6.Humla.Kharpu Nath.Ward_1,1.6.3.3.1
Nepal.PN6.Humla.Kharpu Nath.Ward_2,1.6.3.3.2
Nepal.PN6.Humla.Kharpu Nath.Ward_3,1.6.3.3.3
Nepal.PN6.Humla.Kharpu Nath.Ward_4,1.6.3.3.4
Nepal.PN6.Humla.Kharpu Nath.Ward_5,1.6.3.3.5
Nepal.PN6.Humla.Sarkegad RM,1.6.3.4
Nepal.PN6.Humla.Sarkegad RM.Ward_1,1.6.3.4.1
Nepal.PN6.Humla.Sarkegad RM.Ward_2,1.6.3.4.2
Nepal.PN6.Humla.Sarkegad RM.Ward_3,1.6.3.4.3
Nepal.PN6.Humla.Sarkegad RM.Ward_4,1.6.3.4.4
Nepal.PN6.Humla.Sarkegad RM.Ward_5,1.6.3.4.5
Nepal.PN6.Humla.Chankheli RM,1.6.3.5
Nepal.PN6.Humla.Chankheli RM.Ward_1,1.6.3.5.1
Nepal.PN6.Humla.Chankheli RM.Ward_2,1.6.3.5.2
Nepal.PN6.Humla.Chankheli RM.Ward_3,1.6.3.5.3
Nepal.PN6.Humla.Chankheli RM.Ward_4,1.6.3.5.4
Nepal.PN6.Humla.Chankheli RM.Ward_5,1.6.3.5.5
Nepal.PN6.Humla.Adanchuli RM,1.6.3.6
Nepal.PN6.Humla.Adanchuli RM.Ward_1,1.6.3.6.1
Nepal.PN6.Humla.Adanchuli RM.Ward_2,1.6.3.6.2
Nepal.PN6.Humla.Adanchuli RM.Ward_3,1.6.3.6.3
Nepal.PN6.Humla.Adanchuli RM.Ward_4,1.6.3.6.4
Nepal.PN6.Humla.Adanchuli RM.Ward_5,1.6.3.6.5
Nepal.PN6.Humla.Tanjakot RM,1.6.3.7
Nepal.PN6.Humla.Tanjakot RM.Ward_1,1.6.3.7.1
Nepal.PN6.Humla.Tanjakot RM.Ward_2,1.6.3.7.2
Nepal.PN6.Humla.Tanjakot RM.Ward_3,1.6.3.7.3
Nepal.PN6.Humla.Tanjakot RM.Ward_4,1.6.3.7.4
Nepal.PN6.Humla.Tanjakot RM.Ward_5,1.6.3.7.5
Nepal.PN6.Jajarkot,1.6.4
Nepal.PN6.Jajarkot.Bheri MCP,1.6.4.1
Nepal.PN6.Jajarkot.Bheri MCP.Ward_1,1.6.4.1.1
Nepal.PN6.Jajarkot.Bheri MCP.Ward_2,1.6.4.1.2
Nepal.PN6.Jajarkot.Bheri MCP.Ward_3,1.6.4.1.3
Nepal.PN6.Jajarkot.Bheri MCP.Ward_4,1.6.4.1.4
Nepal.PN6.Jajarkot.Bheri MCP.Ward_5,1.6.4.1.5
Nepal.PN6.Jajarkot.Bheri MCP.Ward_6,1.6.4.1.6
Nepal.PN6.Jajarkot.Bheri MCP.Ward_7,1.6.4.1.7
Nepal.PN6.Jajarkot.Bheri MCP.Ward_8,1.6.4.1.8
Nepal.PN6.Jajarkot.Bheri MCP.Ward_9,1.6.4.1.9
Nepal.PN6.Jajarkot.Chhedagad MCP,1.6.4.2
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_1,1.6.4.2.1
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_2,1.6.4.2.2
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_3,1.6.4.2.3
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_4,1.6.4.2.4
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_5,1.6.4.2.5
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_6,1.6.4.2.6
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_7,1.6.4.2.7
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_8,1.6.4.2.8
Nepal.PN6.Jajarkot.Chhedagad MCP.Ward_9,1.6.4.2.9
Nepal.PN6.Jajarkot.Triveni Nalgad MCP,1.6.4.3
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_1,1.6.4.3.1
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_2,1.6.4.3.2
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_3,1.6.4.3.3
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_4,1.6.4.3.4
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_5,1.6.4.3.5
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_6,1.6.4.3.6
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_7,1.6.4.3.7
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_8,1.6.4.3.8
Nepal.PN6.Jajarkot.Triveni Nalgad MCP.Ward_9,1.6.4.3.9
Nepal.PN6.Jajarkot.Kuse RM,1.6.4.4
Nepal.PN6.Jajarkot.Kuse RM.Ward_1,1.6.4.4.1
Nepal.PN6.Jajarkot.Kuse RM.Ward_2,1.6.4.4.2
Nepal.PN6.Jajarkot.Kuse RM.Ward_3,1.6.4.4.3
Nepal.PN6.Jajarkot.Kuse RM.Ward_4,1.6.4.4.4
Nepal.PN6.Jajarkot.Kuse RM.Ward_5,1.6.4.4.5
Nepal.PN6.Jajarkot.Kuse RM.Ward_6,1.6.4.4.6
Nepal.PN6.Jajarkot.Kuse RM.Ward_7,1.6.4.4.7
Nepal.PN6.Jajarkot.Kuse RM.Ward_8,1.6.4.4.8
Nepal.PN6.Jajarkot.Kuse RM.Ward_9,1.6.4.4.9
Nepal.PN6.Jajarkot.Junichande RM,1.6.4.5
Nepal.PN6.Jajarkot.Junichande RM.Ward_1,1.6.4.5.1
Nepal.PN6.Jajarkot.Junichande RM.Ward_2,1.6.4.5.2
Nepal.PN6.Jajarkot.Junichande RM.Ward_3,1.6.4.5.3
Nepal.PN6.Jajarkot.Junichande RM.Ward_4,1.6.4.5.4
Nepal.PN6.Jajarkot.Junichande RM.Ward_5,1.6.4.5.5
Nepal.PN6.Jajarkot.Junichande RM.Ward_6,1.6.4.5.6
Nepal.PN6.Jajarkot.Junichande RM.Ward_7,1.6.4.5.7
Nepal.PN6.Jajarkot.Junichande RM.Ward_8,1.6.4.5.8
Nepal.PN6.Jajarkot.Junichande RM.Ward_9,1.6.4.5.9
Nepal.PN6.Jajarkot.Barekot RM,1.6.4.6
Nepal.PN6.Jajarkot.Barekot RM.Ward_1,1.6.4.6.1
Nepal.PN6.Jajarkot.Barekot RM.Ward_2,1.6.4.6.2
Nepal.PN6.Jajarkot.Barekot RM.Ward_3,1.6.4.6.3
Nepal.PN6.Jajarkot.Barekot RM.Ward_4,1.6.4.6.4
Nepal.PN6.Jajarkot.Barekot RM.Ward_5,1.6.4.6.5
Nepal.PN6.Jajarkot.Barekot RM.Ward_6,1.6.4.6.6
Nepal.PN6.Jajarkot.Barekot RM.Ward_7,1.6.4.6.7
Nepal.PN6.Jajarkot.Barekot RM.Ward_8,1.6.4.6.8
Nepal.PN6.Jajarkot.Barekot RM.Ward_9,1.6.4.6.9
Nepal.PN6.Jajarkot.Shivalaya RM,1.6.4.7
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_1,1.6.4.7.1
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_2,1.6.4.7.2
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_3,1.6.4.7.3
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_4,1.6.4.7.4
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_5,1.6.4.7.5
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_6,1.6.4.7.6
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_7,1.6.4.7.7
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_8,1.6.4.7.8
Nepal.PN6.Jajarkot.Shivalaya RM.Ward_9,1.6.4.7.9
Nepal.PN6.Jumla,1.6.5
Nepal.PN6.Jumla.Chandannath MCP,1.6.5.1
Nepal.PN6.Jumla.Chandannath MCP.Ward_1,1.6.5.1.1
Nepal.PN6.Jumla.Chandannath MCP.Ward_2,1.6.5.1.2
Nepal.PN6.Jumla.Chandannath MCP.Ward_3,1.6.5.1.3
Nepal.PN6.Jumla.Chandannath MCP.Ward_4,1.6.5.1.4
Nepal.PN6.Jumla.Chandannath MCP.Ward_5,1.6.5.1.5
Nepal.PN6.Jumla.Kanaka Sundari RM,1.6.5.2
Nepal.PN6.Jumla.Kanaka Sundari RM.Ward_1,1.6.5.2.1
Nepal.PN6.Jumla.Kanaka Sundari RM.Ward_2,1.6.5.2.2
Nepal.PN6.Jumla.Kanaka Sundari RM.Ward_3,1.6.5.2.3
Nepal.PN6.Jumla.Kanaka Sundari RM.Ward_4,1.6.5.2.4
Nepal.PN6.Jumla.Kanaka Sundari RM.Ward_5,1.6.5.2.5
Nepal.PN6.Jumla.Sinja RM,1.6.5.3
Nepal.PN6.Jumla.Sinja RM.Ward_1,1.6.5.3.1
Nepal.PN6.Jumla.Sinja RM.Ward_2,1.6.5.3.2
Nepal.PN6.Jumla.Sinja RM.Ward_3,1.6.5.3.3
Nepal.PN6.Jumla.Sinja RM.Ward_4,1.6.5.3.4
Nepal.PN6.Jumla.Sinja RM.Ward_5,1.6.5.3.5
Nepal.PN6.Jumla.Hima RM,1.6.5.4
Nepal.PN6.Jumla.Hima RM.Ward_1,1.6.5.4.1
Nepal.PN6.Jumla.Hima RM.Ward_2,1.6.5.4.2
Nepal.PN6.Jumla.Hima RM.Ward_3,1.6.5.4.3
Nepal.PN6.Jumla.Hima RM.Ward_4,1.6.5.4.4
Nepal.PN6.Jumla.Hima RM.Ward_5,1.6.5.4.5
Nepal.PN6.Jumla.Tila RM,1.6.5.5
Nepal.PN6.Jumla.Tila RM.Ward_1,1.6.5.5.1
Nepal.PN6.Jumla.Tila RM.Ward_2,1.6.5.5.2
Nepal.PN6.Jumla.Tila RM.Ward_3,1.6.5.5.3
Nepal.PN6.Jumla.Tila RM.Ward_4,1.6.5.5.4
Nepal.PN6.Jumla.Tila RM.Ward_5,1.6.5.5.5
Nepal.PN6.Jumla.Guthichaur RM,1.6.5.6
Nepal.PN6.Jumla.Guthichaur RM.Ward_1,1.6.5.6.1
Nepal.PN6.Jumla.Guthichaur RM.Ward_2,1.6.5.6.2
Nepal.PN6.Jumla.Guthichaur RM.Ward_3,1.6.5.6.3
Nepal.PN6.Jumla.Guthichaur RM.Ward_4,1.6.5.6.4
Nepal.PN6.Jumla.Guthichaur RM.Ward_5,1.6.5.6.5
Nepal.PN6.Jumla.Tatopani RM,1.6.5.7
Nepal.PN6.Jumla.Tatopani RM.Ward_1,1.6.5.7.1
Nepal.PN6.Jumla.Tatopani RM.Ward_2,1.6.5.7.2
Nepal.PN6.Jumla.Tatopani RM.Ward_3,1.6.5.7.3
Nepal.PN6.Jumla.Tatopani RM.Ward_4,1.6.5.7.4
Nepal.PN6.Jumla.Tatopani RM.Ward_5,1.6.5.7.5
Nepal.PN6.Jumla.Patarasi RM,1.6.5.8
Nepal.PN6.Jumla.Patarasi RM.Ward_1,1.6.5.8.1
Nepal.PN6.Jumla.Patarasi RM.Ward_2,1.6.5.8.2
Nepal.PN6.Jumla.Patarasi RM.Ward_3,1.6.5.8.3
Nepal.PN6.Jumla.Patarasi RM.Ward_4,1.6.5.8.4
Nepal.PN6.Jumla.Patarasi RM.Ward_5,1.6.5.8.5
Nepal.PN6.Kalikot,1.6.6
Nepal.PN6.Kalikot.Khandachakra MCP,1.6.6.1
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_1,1.6.6.1.1
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_2,1.6.6.1.2
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_3,1.6.6.1.3
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_4,1.6.6.1.4
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_5,1.6.6.1.5
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_6,1.6.6.1.6
Nepal.PN6.Kalikot.Khandachakra MCP.Ward_7,1.6.6.1.7
Nepal.PN6.Kalikot.Raskot MCP,1.6.6.2
